id,name,x1,y1,x2,y2
2861,17557437,67,48,45,46
2862,17557441,47,61,57,56
2863,17557444,58,49,46,60
2864,17557445,62,46,62,50
2865,17557446,61,48,62,54
2866,17557448,60,48,59,43
2867,17557449,64,43,39,49
2868,17557451,53,57,51,57
2869,17557453,63,44,61,45
2870,17557455,65,53,51,69
2871,17557456,63,45,66,48
2872,17557458,66,42,60,57
2873,17557459,41,52,38,54
2874,17557461,51,61,32,69
2875,17557463,43,52,36,55
2876,17557464,54,41,59,37
2877,17557465,66,40,67,33
2878,17557466,66,44,58,45
2879,17557467,66,43,68,36
2880,17557468,67,48,68,47
2881,17557469,69,48,62,50
2882,17557471,49,64,55,67
2883,17557472,60,44,34,49
2884,17557474,65,46,47,50
2885,17557478,55,63,56,66
2886,17557479,56,60,47,61
2887,17557481,59,43,63,48
2888,17557482,60,52,61,55
2889,17557486,40,95,46,86
2890,17557487,29,58,40,58
2891,17557489,72,47,70,44
2892,17557490,46,60,42,60
2893,17557492,53,56,57,56
2894,17557493,44,50,41,53
2895,17557496,62,50,63,47
2896,17557497,62,50,59,51
2897,17557500,60,62,62,54
2898,17557499,65,45,62,53
2899,17557501,44,41,44,44
2900,17557508,53,62,56,63
2901,17557510,61,48,62,50
2902,17557511,51,69,55,68
2903,17557512,54,55,60,57
2904,17557515,44,50,42,66
2905,17557517,63,45,66,36
2906,17557520,29,58,28,55
2907,17557521,63,57,51,69
2908,17557522,53,57,60,56
2909,17557523,47,61,49,56
2910,17557524,50,48,59,47
2911,17557525,57,56,59,44
2912,17557526,51,40,50,36
2913,17557528,62,50,56,52
2914,17557529,51,59,44,66
2915,17557533,53,66,49,64
2916,17557537,59,44,56,52
2917,17557538,52,44,51,47
2918,17557540,56,59,55,64
2919,17557539,61,46,48,59
2920,17557541,64,43,69,46
2921,17557542,57,56,65,42
2922,17557543,67,48,68,36
2923,17557544,45,52,46,53
2924,17557545,55,54,65,45
2925,17557546,57,46,62,51
2926,17557549,41,52,43,48
2927,17557551,37,53,34,53
2928,17557552,42,59,39,66
2929,17557553,54,55,55,55
2930,17557554,60,46,66,40
2931,17557555,50,48,60,46
2932,17557556,66,50,57,56
2933,17557557,43,52,34,49
2934,17557558,62,53,37,57
2935,17557562,44,41,47,52
2936,17557563,66,44,64,41
2937,17557566,59,44,67,40
2938,17557565,66,44,65,45
2939,17557568,53,53,41,53
2940,17557570,66,48,65,47
2941,17557571,34,70,25,64
2942,17557572,65,41,61,43
2943,17557574,59,44,66,41
2944,17557577,58,49,54,59
2945,17557578,61,55,57,56
2946,17557580,60,46,58,52
2947,17557581,65,46,64,49
2948,17557582,62,48,43,48
2949,17557584,38,70,47,73
2950,17557585,50,43,44,44
2951,17557588,62,46,60,56
2952,17557589,55,58,60,59
2953,17557591,59,43,56,41
2954,17557592,67,45,67,33
2955,17557593,63,45,55,44
2956,17557594,47,73,47,70
2957,17557596,63,45,58,45
2958,17557597,62,53,64,49
2959,17557598,64,45,63,52
2960,17557599,64,44,59,51
2961,17557600,42,72,42,69
2962,17557601,43,47,43,50
2963,17557602,60,46,62,53
2964,17557603,52,45,57,46
2965,17557604,49,64,49,63
2966,17557605,68,45,64,48
2967,17557606,60,46,63,53
2968,17557609,66,39,66,43
2969,17557611,66,48,61,43
2970,17557613,71,47,67,48
2971,17557617,53,66,51,61
2972,17557618,60,43,57,46
2973,17557623,65,50,62,53
2974,17557625,77,16,76,17
2975,17557627,44,70,54,54
2976,17557626,34,70,51,70
2977,17557628,77,14,79,19
2978,17557631,63,44,62,50
2979,17557632,57,62,55,64
2980,17557633,64,45,57,45
2981,17557634,28,55,34,55
2982,17557635,66,39,44,50
2983,17557636,54,59,51,59
2984,17557637,54,44,44,44
2985,17557638,64,41,66,37
2986,17557640,76,15,81,20
2987,17557641,59,47,50,48
2988,17557643,38,54,34,56
2989,17557644,65,45,56,59
2990,17557645,53,56,56,52
2991,17557646,50,48,49,50
2992,17557647,65,46,34,53
2993,17557649,43,48,38,54
2994,17557655,47,45,47,52
2995,17557656,65,47,62,46
2996,17557657,47,61,51,61
2997,17557660,49,56,57,56
2998,17557661,61,43,58,43
2999,17557666,59,44,55,55
3000,17557668,63,43,63,47
3001,17557670,64,43,52,39
3002,17557671,55,53,54,55
3003,17557675,51,59,48,59
3004,17557676,47,52,55,58
3005,17557677,57,59,55,64
3006,17557679,62,54,58,55
3007,17557680,57,46,43,52
3008,17557682,57,45,54,44
3009,17557684,61,46,56,47
3010,17557685,66,36,63,40
3011,17557686,56,35,43,48
3012,17557688,63,45,64,41
3013,17557689,48,59,47,65
3014,17557691,59,51,65,51
3015,17557692,45,52,43,54
3016,17557693,55,57,47,58
3017,17557695,51,57,54,54
3018,17557696,56,63,57,61
3019,17557697,69,39,68,36
3020,17557701,68,45,58,49
3021,17557705,63,35,63,34
3022,17557706,57,46,47,47
3023,17557707,48,57,58,58
3024,17557711,49,83,43,85
3025,17557714,66,44,65,51
3026,17557716,77,19,79,19
3027,17557719,60,43,56,47
3028,17557721,67,40,69,46
3029,17557722,56,52,60,49
3030,17557726,43,48,42,50
3031,17557731,46,60,51,61
3032,17557732,38,54,37,57
3033,17557735,65,42,47,65
3034,17557737,62,54,53,56
3035,17557744,44,70,47,70
3036,17557746,63,42,63,40
3037,17557747,43,68,42,66
3038,17557748,61,43,69,46
3039,17557752,61,43,40,55
3040,17557753,29,70,29,72
3041,17557764,63,43,63,53
3042,17557774,63,44,59,51
3043,17557779,60,44,59,42
3044,17557785,65,45,65,45
3045,17557788,61,55,58,52
3046,17557790,79,17,77,19
3047,17557791,55,55,55,67
3048,17557793,56,60,54,60
3049,17557795,67,48,65,47
3050,17557796,43,52,39,52
3051,17557797,59,43,59,44
3052,17557798,59,44,47,58
3053,17557800,66,44,66,48
3054,17557801,57,61,56,59
3055,17557802,53,57,55,58
3056,17557804,46,63,44,64
3057,17557805,65,46,59,47
3058,17557806,56,41,54,41
3059,17557807,59,47,64,48
3060,17557808,63,45,68,45
3061,17557809,60,46,66,43
3062,17557811,59,44,56,39
3063,17557812,64,44,68,45
3064,17557813,59,44,49,50
3065,17557814,57,46,59,47
3066,17557815,58,45,67,49
3067,17557816,63,50,58,45
3068,17557817,62,46,56,47
3069,17557819,62,53,55,57
3070,17557820,68,47,69,48
3071,17557821,49,60,49,58
3072,17557822,50,44,43,36
3073,17557823,38,70,44,64
3074,17557824,58,54,57,59
3075,17557825,63,48,63,50
3076,17557827,58,45,57,45
3077,17557829,67,48,54,45
3078,17557830,64,49,63,45
3079,17557831,56,47,51,47
3080,17557832,64,43,68,45
3081,17557834,77,16,83,20
3082,17557835,44,41,55,43
3083,17557836,63,43,65,53
3084,17557837,58,43,34,45
3085,17557838,57,45,59,44
3086,17557841,49,56,51,59
3087,17557842,36,56,38,54
3088,17557844,55,44,49,56
3089,17557847,54,55,55,54
3090,17557848,36,56,26,57
3091,17557851,62,50,69,48
3092,17557853,42,59,28,61
3093,17557854,53,43,51,40
3094,17557856,55,57,44,64
3095,17557859,60,42,55,39
3096,17557860,56,49,47,48
3097,17557861,49,56,53,53
3098,17557863,50,44,47,37
3099,17557862,64,44,58,55
3100,17557865,63,50,69,46
3101,17557866,29,58,37,68
3102,17557867,51,65,54,60
3103,17557868,61,55,62,54
3104,17557874,53,53,58,54
3105,17557877,52,44,58,45
3106,17557880,49,61,48,66
3107,17557884,46,77,45,81
3108,17557886,47,48,58,50
3109,17557890,59,44,60,49
3110,17557891,49,56,60,59
3111,17557893,65,53,55,68
3112,17557894,58,58,63,48
3113,17557897,64,49,67,45
3114,17557899,49,67,51,65
3115,17557901,62,48,65,45
3116,17557903,60,62,60,62
3117,17557905,53,48,29,56
3118,17557907,66,44,50,43
3119,17557909,66,44,65,47
3120,17557912,55,42,68,36
3121,17557913,58,54,51,59
3122,17557914,60,46,62,46
3123,17557915,67,48,68,45
3124,17557916,47,45,50,48
3125,17557917,55,67,53,67
3126,17557919,60,56,60,59
3127,17557920,49,83,44,83
3128,17557923,43,52,38,50
3129,17557924,64,44,61,46
3130,17557926,67,45,66,48
3131,17557927,56,28,63,28
3132,17557929,65,45,67,48
3133,17557932,47,48,63,47
3134,17557934,41,53,44,50
3135,17557936,29,70,37,68
3136,17557940,56,41,60,40
3137,17557943,60,43,58,54
3138,17557944,57,61,56,63
3139,17557945,60,49,63,52
3140,17557946,55,58,58,58
3141,17557947,57,59,53,62
3142,17557950,51,57,56,63
3143,17557951,52,42,65,41
3144,17557952,69,48,50,48
3145,17557953,50,80,45,81
3146,17557955,28,55,29,58
3147,17557956,36,55,43,52
3148,17557957,66,45,58,49
3149,17557963,64,48,67,48
3150,17557970,54,45,64,45
3151,17557977,51,69,56,63
3152,17557980,51,72,50,80
3153,17557981,61,45,66,36
3154,17557983,63,47,65,50
3155,17557984,65,50,61,55
3156,17557985,61,43,59,51
3157,17557986,67,33,59,28
3158,17557987,67,45,66,44
3159,17557988,53,53,47,48
3160,17557991,53,48,59,47
3161,17557992,78,4,83,6
3162,17557994,47,42,55,43
3163,17557995,55,68,53,66
3164,17557996,56,41,59,43
3165,17557998,47,50,30,54
3166,17558000,49,53,57,46
3167,17558001,66,36,68,36
3168,17558003,60,43,47,52
3169,17558004,52,40,56,39
3170,17558008,62,53,65,50
3171,17558009,52,55,43,54
3172,17558011,63,43,63,40
3173,17558012,67,46,63,45
3174,17558013,65,50,67,48
3175,17558014,58,54,53,57
3176,17558016,53,53,71,47
3177,17558017,64,49,63,53
3178,17558019,43,52,42,50
3179,17558020,48,59,57,56
3180,17558021,53,53,55,63
3181,17558023,62,53,67,48
3182,17558024,43,52,42,63
3183,17558025,53,66,49,67
3184,17558029,59,28,57,21
3185,17558031,34,56,32,55
3186,17558034,79,19,77,14
3187,17558035,39,49,38,54
3188,17558037,56,33,52,32
3189,17558038,67,48,43,50
3190,17558039,40,58,34,56
3191,17558040,61,55,55,54
3192,17558041,49,63,43,48
3193,17558042,83,6,83,9
3194,17558044,46,40,51,40
3195,17558045,63,50,65,53
3196,17558049,61,45,58,43
3197,17558052,48,66,49,61
3198,17558053,54,60,56,63
3199,17558055,83,6,74,6
3200,17558056,53,53,59,47
3201,17558058,54,45,45,46
3202,17558059,41,52,40,55
3203,17558060,53,43,60,57
3204,17558061,63,47,56,49
3205,17558063,63,42,58,49
3206,17558064,63,45,58,58
3207,17558065,68,36,65,36
3208,17558066,64,41,63,40
3209,17558067,38,54,38,62
3210,17558068,53,53,55,58
3211,17558086,57,30,57,30
3212,17558089,44,66,46,77
3213,17558090,59,51,55,58
3214,17558091,63,43,53,48
3215,17558093,29,58,25,60
3216,17558094,83,9,84,11
3217,17558095,50,80,51,73
3218,17558096,63,47,59,51
3219,17558099,44,44,54,44
3220,17558101,63,53,66,39
3221,17558102,50,78,40,77
3222,17558105,48,57,43,57
3223,17558106,53,62,49,63
3224,17558107,43,68,45,68
3225,17558111,54,54,46,53
3226,17558112,66,42,68,47
3227,17558120,59,47,67,49
3228,17558128,59,43,69,32
3229,17558133,66,29,63,29
3230,17558136,54,54,61,55
3231,17558138,63,44,47,49
3232,17558139,62,42,52,37
3233,17558141,66,39,61,32
3234,17558143,63,48,61,48
3235,17558144,37,57,62,54
3236,17558145,44,44,44,41
3237,17558146,54,60,61,61
3238,17558147,65,41,63,35
3239,17558148,60,46,50,48
3240,17559754,56,52,64,49
3241,17558154,51,57,46,53
3242,17558155,57,56,48,59
3243,17558160,55,55,51,47
3244,17558163,62,53,46,63
3245,17558164,65,45,64,49
3246,17558167,29,58,30,52
3247,17558168,84,11,87,11
3248,17558170,57,59,56,63
3249,17558171,53,56,47,52
3250,17558172,49,63,49,61
3251,17558173,63,43,56,39
3252,17558176,60,56,62,46
3253,17558177,51,57,53,56
3254,17558179,53,43,51,47
3255,17558180,56,59,51,61
3256,17558182,56,33,52,38
3257,17558183,53,56,67,48
3258,17558185,62,53,63,48
3259,17558188,54,59,47,58
3260,17558190,62,48,62,53
3261,17558191,61,43,59,41
3262,17558195,56,60,53,62
3263,17558197,57,62,53,64
3264,17558198,62,53,60,46
3265,17558199,29,70,29,75
3266,17558202,57,45,63,45
3267,17558203,62,54,61,55
3268,17558204,35,69,34,70
3269,17558205,34,56,28,55
3270,17558206,53,62,53,66
3271,17558207,55,53,42,62
3272,17558208,44,86,48,86
3273,17558209,68,47,67,48
3274,17558210,48,57,61,55
3275,17558214,44,96,43,98
3276,17558217,37,53,54,37
3277,17558219,53,71,53,67
3278,17558220,62,43,64,43
3279,17558221,50,44,54,45
3280,17558222,54,45,59,47
3281,17558224,55,57,57,61
3282,17558225,55,58,55,58
3283,17558227,44,70,55,70
3284,17558228,64,49,50,48
3285,17558229,74,16,77,19
3286,17558232,63,50,63,53
3287,17558233,25,60,44,50
3288,17558234,35,69,40,68
3289,17558235,44,44,55,44
3290,17558236,68,47,56,47
3291,17558237,67,49,66,45
3292,17558240,64,43,60,57
3293,17558241,51,61,49,64
3294,17558244,55,44,66,44
3295,17558246,67,46,64,49
3296,17558248,60,44,69,45
3297,17558256,65,46,60,46
3298,17558259,65,42,55,39
3299,17558260,59,44,61,32
3300,17558261,55,42,56,39
3301,17558262,60,40,61,43
3302,17558263,54,55,41,53
3303,17558266,66,44,69,48
3304,17558269,56,47,65,47
3305,17558271,57,61,60,59
3306,17558272,53,56,51,57
3307,17558275,62,46,57,46
3308,17558276,43,54,42,50
3309,17558277,43,48,41,52
3310,17558279,38,54,36,55
3311,17558280,66,40,58,45
3312,17558281,60,46,52,43
3313,17558283,55,55,47,52
3314,17558285,66,43,67,38
3315,17558286,43,52,46,75
3316,17558287,63,43,66,37
